ADDRESS;CITY;ENTITY_ID;LATITUDE;LOADER_TYPE;LONGITUDE;NUMBER_OF_CHARGING_POINTS;OPERATING_COMPANY;PLUG_TYPES_1;PLUG_TYPES_2;PLUG_TYPES_3;PLUG_TYPES_4;POWER_1_KW;POWER_2_KW;POWER_3_KW;POWER_4_KW;START_UP_DATE;ZIP_CODE
BAB5, Autobahnraststätte Hardtwald Ost;Sandhausen;5399;49.351005;Schnellladeeinrichtung;8.632241;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;19.12.16;69207
Wieslocher Straße 5;Rauenberg;5400;49.266572;Normalladeeinrichtung;8.704368;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;11.06.18;69231
Rathausstraße 3;Dielheim;5401;49.28216;Normalladeeinrichtung;8.735;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;15.11.18;69234
Bahnhofsplatz;Eberbach;5402;49.464967;Normalladeeinrichtung;8.984263;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;14.11.18;69412
Breitensteinweg;Eberbach;5403;49.464967;Normalladeeinrichtung;8.984263;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;14.11.18;69412
Kirchplatz;Heddesbach;5404;49.480317;Normalladeeinrichtung;8.827869;2;ENTEGA Energie GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;30.09.17;69434
Großsachsener Str. 4;Weinheim;5405;49.511111;Normalladeeinrichtung;8.729722;1;Privatperson;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;13.11.17;69469
Lorscher Str. 7;Weinheim;5406;49.558527;Normalladeeinrichtung;8.64968;2;Cloppenburg GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;13.10.18;69469
In der Gass 7;Wald-Michelbach;5407;49.572219;Normalladeeinrichtung;8.822959;2;ENTEGA Energie GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;23.10.17;69483
Rosenstraße 5a;Wald-Michelbach;5408;49.548666;Normalladeeinrichtung;8.805082;2;ENTEGA Energie GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;23.10.17;69483
In der Gass 14 A;Wald-Michelbach;5409;49.571566;Normalladeeinrichtung;8.824574;1;Energiegenossenschaft Starkenburg eG;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;27.09.18;69483
Hauptstr. 161;Birkenau;5410;49.56861;Normalladeeinrichtung;8.709771;2;ENTEGA Energie GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;17.11.17;69488
Schulstr. 7;Mörlenbach;5411;49.602769;Normalladeeinrichtung;8.735687;2;ENTEGA Energie GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;11.09.17;69509
Siedlungsstraße 52;Gorxheimertal;5412;49.532796;Normalladeeinrichtung;8.724442;2;ENTEGA Energie GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;13.06.17;69517
Kirchstr. 2;Abtsteinach/Ober-Abtsteinach;5413;49.544405;Normalladeeinrichtung;8.785513;2;ENTEGA Energie GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;27.06.17;69518
Konrad-Adenauer-Str. 3;Stuttgart;5414;48.779058;Schnellladeeinrichtung;9.184806;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;24.07.17;70173
Dorotheenstr. 10;Stuttgart;5415;48.775927;Normalladeeinrichtung;9.181477;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;26.02.18;70173
Moskauer Str. 1;Stuttgart;5416;48.788672;Normalladeeinrichtung;9.182464;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;26.02.18;70173
Moskauer Str. 1;Stuttgart;5417;48.788657;Normalladeeinrichtung;9.182627;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;26.02.18;70173
Moskauer Str.;Stuttgart;5418;48.790351;Normalladeeinrichtung;9.18262;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;26.02.18;70173
Bolzstr.;Stuttgart;5419;48.7796955;Normalladeeinrichtung;9.1787798;1;APCOA PARKING Deutschland GmbH;AC Steckdose Typ 2;;;;11.0;0.0;0.0;0.0;01.12.16;70173
Keplerstr. 17;Stuttgart;5420;48.782814;Normalladeeinrichtung;9.175328;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;26.02.18;70174
Kronenstr. 32;Stuttgart;5421;48.783587;Normalladeeinrichtung;9.176294;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;26.02.18;70174
Talstr. 117;Stuttgart;5422;48.787707;Schnellladeeinrichtung;9.219073;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;14.06.17;70188
Augsburger Str. 740;Stuttgart-Obertürkheim;5423;48.756825;Normalladeeinrichtung;9.273416;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;17.07.18;70329
Schmidener Str. 227;Stuttgart;5424;48.8181267;Normalladeeinrichtung;9.2402239;2;ACE Auto Club Europa e. V.;AC CEE 3 polig;AC CEE 3 polig;;;22.0;22.0;0.0;0.0;01.01.16;70374
Aldinger Straße 70;Stuttgart-Mühlhausen;5425;48.840075;Schnellladeeinrichtung;9.228424;2;Kaufland Vertrieb KDSG GmbH & Co. KG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;02.02.18;70378
Adalbert-Stifter-Str. 101;Stuttgart;5426;48.83568;Normalladeeinrichtung;9.201707;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;08.06.15;70437
Heimsheimer Straße 34;Stuttgart;5427;48.82127;Normalladeeinrichtung;9.09874;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;16.06.15;70499
Motorstr. 36;Stuttgart;5428;48.83;Normalladeeinrichtung;9.1;1;Staehle Grundstücksverwaltungs-GmbH;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;16.03.18;70499
Hamletstrasse 13;Stuttgart;5429;48.736193;Normalladeeinrichtung;9.122127;4;E-WALD GmbH;AC Steckdose Typ 2;AC Schuko;AC Steckdose Typ 2;AC Schuko;22.0;3.7;22.0;3.7;09.11.15;70563
Galilei Straße 7;Stuttgart;5430;48.72089;Normalladeeinrichtung;9.1198;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;11.06.15;70565
Plieninger Straße 150;Stuttgart;5431;48.720156;Normalladeeinrichtung;9.1709;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;01.12.17;70567
Plieninger Straße 150;Stuttgart;5432;48.720594;Normalladeeinrichtung;9.170929;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;01.12.17;70567
Plieninger Straße 150;Stuttgart;5433;48.720589;Normalladeeinrichtung;9.170995;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;01.12.17;70567
Plieninger Str.100;Stuttgart;5434;48.7223941;Normalladeeinrichtung;9.1615459;3;APCOA PARKING Deutschland GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;AC Steckdose Typ 2;;11.0;11.0;11.0;0.0;01.12.16;70567
Rembrandtstraße 47;Stuttgart-Möhringen;5435;48.7309633;Schnellladeeinrichtung;9.1500783;2;Kaufland Vertrieb KDSO GmbH & Co. KG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;09.02.18;70567
Parkplatz P7;Stuttgart;5436;48.690519;Normalladeeinrichtung;9.1918902;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5437;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P7;Stuttgart;5438;48.690519;Schnellladeeinrichtung;9.1918902;2;Flughafen Stuttgart GmbH;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;150.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5439;48.6917473;Schnellladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;DC Kupplung Combo;DC Kupplung Combo;;;150.0;150.0;0.0;0.0;20.12.17;70629
Parkplatz P7;Stuttgart;5440;48.690519;Normalladeeinrichtung;9.1918902;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P7;Stuttgart;5441;48.690519;Normalladeeinrichtung;9.1918902;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5442;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5443;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5444;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5445;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5446;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5447;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5448;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5449;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5450;48.6917473;Normalladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;20.12.17;70629
Parkplatz P14;Stuttgart;5451;48.6917473;Schnellladeeinrichtung;9.1963515;2;Flughafen Stuttgart GmbH;DC Kupplung Combo;DC Kupplung Combo;;;150.0;150.0;0.0;0.0;20.12.17;70629
Stuttgarter Str. 87;Leinfelden-Echterdingen;5452;48.702103;Normalladeeinrichtung;9.140427;2;Autohaus Briem GmbH & Co. KG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;15.11.18;70711
Stuttgarter Straße 70;Fellbach;5453;48.81559;Normalladeeinrichtung;9.26579;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;16.06.15;70736
Stuttgarter Straße 70;Stuttgart;5454;48.8142611;Schnellladeeinrichtung;9.2659198;2;Kaufland Warenhandel Südwest GmbH & Co. KG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;14.08.18;70736
Maybach Straße 1;Leinfelden;5455;48.7015412;Normalladeeinrichtung;9.1432511;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;24.06.15;70771
Bahnhofsstraße 8;Leinfelden;5456;48.695165;Normalladeeinrichtung;9.142708;2;Stadtwerke Leinfelden- Echterdingen;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;22.10.18;70771
Bernhäuserstraße 6;Leinfelden-;5457;48.688517;Normalladeeinrichtung;9.16764;2;Stadtwerke Leinfelden- Echterdingen;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;22.10.18;70771
Schulze-Delitzsch-Straße 3;Leinfelden-Echterdingen;5458;48.706283;Normalladeeinrichtung;9.127359;1;Auto-Roth GmbH;AC Steckdose Typ 2;;;;3.7;0.0;0.0;0.0;07.11.16;70771
Filderbahnstraße 2;Leinfelden-Echterdingen;5459;48.6921;Normalladeeinrichtung;9.168324;2;Stadtwerke Leinfelden- Echterdingen;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;22.10.18;70771
Karl Straße 42;Filderstadt;5460;48.67628;Normalladeeinrichtung;9.22212;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;24.06.15;70794
Tübinger Straße 40;Filderstadt;5461;48.672692;Normalladeeinrichtung;9.213617;2;Stadtwerke Filderstadt (Eigenbetrieb der Stadt Filderstadt);AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;10.08.17;70794
Mahlestraße 50;Filderstadt;5462;48.651571;Normalladeeinrichtung;9.207736;2;Stadtwerke Filderstadt (Eigenbetrieb der Stadt Filderstadt);AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;15.10.17;70794
Filderbahnstraße 14;Filderstadt;5463;48.676715;Normalladeeinrichtung;9.219151;2;Stadtwerke Filderstadt (Eigenbetrieb der Stadt Filderstadt);AC Steckdose Typ 2;AC Steckdose Typ 2;;;11.0;11.0;0.0;0.0;30.09.17;70794
Industriestraße 9;Filderstadt;5464;48.680239;Normalladeeinrichtung;9.244733;1;AMH Airport Messe Hotel GmbH;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;16.12.16;70794
Karlstraße  94;Filderstadt;5465;48.67766;Normalladeeinrichtung;9.22697;4;dm-Vermögensverwaltungsgesellschaft mbH;AC Steckdose Typ 2;AC Steckdose Typ 2;AC Schuko;AC Schuko;22.0;22.0;3.6;3.6;15.11.17;70794
Dr.-Manfred-Müller-Straße 4;Filderstadt;5466;48.39396;Normalladeeinrichtung;9.10433;1;EJW Tagungszentrum Bernhäuser Forst, Körperschaft des öffentlichen Rechts;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;28.08.18;70794
Dr.-Manfred-Müller-Straße 4;Filderstadt;5467;48.39396;Normalladeeinrichtung;9.10433;1;EJW Tagungszentrum Bernhäuser Forst, Körperschaft des öffentlichen Rechts;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;28.08.18;70794
Gutenbergstr. 9;Filderstadt;5468;48.657522;Normalladeeinrichtung;9.20245;2;Autohaus Briem GmbH & Co. KG;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;15.11.18;70794
Jakob-Sigle-Platz 1;Kornwestheim;5469;48.85955;Normalladeeinrichtung;9.18536;2;Stadtwerke Ludwigsburg-Kornwestheim GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;27.08.14;70806
Bahnhofstr. 80;Kornwestheim;5470;48.862811;Normalladeeinrichtung;9.179572;2;Stadtwerke Ludwigsburg-Kornwestheim GmbH;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;17.03.16;70806
Rudolf-Diesel-Str. 10;Böblingen;5471;48.67746;Normalladeeinrichtung;9.01241;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;24.06.15;71032
Bonifatiusplatz;Böblingen;5472;48.686785;Normalladeeinrichtung;9.013469;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;22.07.18;71032
Liesel-Bach-Str. 13;Böblingen;5473;48.688006;Normalladeeinrichtung;8.999776;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;30.11.18;71032
Otto-Lilienthal-Straße 3;Böblingen;5474;48.68567;Normalladeeinrichtung;8.99349;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;30.06.15;71034
Herrenberger Straße 60;Böblingen;5475;48.682624;Normalladeeinrichtung;8.998616;2;Autohaus Netuschil GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;09.04.18;71034
Rosenstraße 47;Sindelfingen;5476;48.712611;Normalladeeinrichtung;8.99;1;Stadtwerke Sindelfingen GmbH;AC Steckdose Typ 2;;;;22.0;0.0;0.0;0.0;04.06.18;71063
Hanns-Martin-Schleyer-Straße 2;Sindelfingen;5477;48.702474;Normalladeeinrichtung;9.007019;3;IKEA Deutschland GmbH & Co. KG;AC Kupplung Typ 2;DC CHAdeMO;DC Kupplung Combo;;22.0;20.0;20.0;0.0;12.02.16;71063
Hanns-Martin-Schleyer-Straße 2;Sindelfingen;5478;48.702474;Normalladeeinrichtung;9.007019;3;IKEA Deutschland GmbH & Co. KG;AC Kupplung Typ 2;DC CHAdeMO;DC Kupplung Combo;;22.0;20.0;20.0;0.0;12.02.16;71063
Schwertstraße 7;Sindelfingen;5479;48.7051579;Schnellladeeinrichtung;9.0178537;2;Kaufland Vertrieb 2 GmbH & Co. KG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;07.02.18;71065
BAB8, Autobahnraststätte Sindelfinger Wald Süd;Sindelfingen;5480;48.741553;Schnellladeeinrichtung;9.03325;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo;;;43.0;50.0;0.0;0.0;21.12.16;71069
BAB8, Autobahnraststätte Sindelfinger Wald Süd;Sindelfingen;5481;48.741607;Schnellladeeinrichtung;9.033219;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;21.12.16;71069
Kirchgasse;Sindelfingen;5482;48.695889;Normalladeeinrichtung;8.940333;2;Stadtwerke Sindelfingen GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;01.09.18;71069
Goethestraße;Sindelfingen;5483;48.722472;Normalladeeinrichtung;8.964417;2;Stadtwerke Sindelfingen GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;01.09.18;71069
Liebenaustraße 46-52 Ecke Mozartstraße;Waldenbuch;5484;48.639228;Normalladeeinrichtung;9.140512;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;08.06.18;71111
Liebenaustraße 54 / Hallenbadparkplatz;Waldenbuch;5485;48.639312;Normalladeeinrichtung;9.13999;2;Stadt Waldenbuch;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;12.07.18;71111
Hauptstr. 4;Aidlingen;5486;48.678733;Normalladeeinrichtung;8.898815;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;22.12.17;71134
Gartenstraße 9;Ehningen;5487;48.660051;Normalladeeinrichtung;8.943198;2;Gmeinde Ehningen;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;04.04.18;71139
BAB81, Autobahnraststätte Schönbuch West;Nufringen;5488;48.614545;Schnellladeeinrichtung;8.903146;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo;;;43.0;50.0;0.0;0.0;29.12.16;71154
BAB81, Autobahnraststätte Schönbuch West;Nufringen;5489;48.614506;Schnellladeeinrichtung;8.903099;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;29.12.16;71154
BAB81, Autobahnraststätte Schönbuch Ost;Nufringen;5490;48.616422;Schnellladeeinrichtung;8.908525;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo;;;43.0;50.0;0.0;0.0;29.12.16;71154
BAB81, Autobahnraststätte Schönbuch Ost;Nufringen;5491;48.61648;Schnellladeeinrichtung;8.908577;2;EnBW Energie Baden-Württemberg;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;29.12.16;71154
Kirchpplatz 4;Altdorf;5492;48.627736;Normalladeeinrichtung;8.99698;1;Gemeinde Altdorf;AC Steckdose Typ 2;;;;11.0;0.0;0.0;0.0;27.10.17;71155
Schweizer Mühle 9;Leonberg;5493;48.72089;Normalladeeinrichtung;8.99968;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;11.06.15;71229
Römerstraße 34;Leonberg;5494;48.79713;Schnellladeeinrichtung;9.0060064;2;Kaufland Vertrieb KDST GmbH & Co. KG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;10.08.18;71229
Weil der Städter Straße 57;Renningen;5495;48.7629862;Schnellladeeinrichtung;8.93189359;2;Stadtwerke Tübingen GmbH;DC Kupplung Combo, DC CHAdeMO;AC Kupplung Typ 2;;;50.0;43.0;0.0;0.0;14.05.18;71272
Leonberger Straße 15;Rutesheim;5496;48.808142;Normalladeeinrichtung;8.947375;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;11.12.17;71277
Schloßhaldenstraße 1;Hemmingen;5497;48.86795;Normalladeeinrichtung;9.041447;2;innogy SE;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;23.05.16;71282
Weissacher Straße 38;Weissach;5498;48.837556;Normalladeeinrichtung;8.913689;2;Energie Calw GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;06.08.18;71287
Leonberger Str. 27;Weissach;5499;48.832479;Normalladeeinrichtung;8.912313;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;08.11.18;71287
Düsseldorfer Straße 3;Waiblingen;5500;48.81962;Normalladeeinrichtung;9.29772;1;ALDI GmbH & Co. KG;AC Steckdose Typ 2, DC Kupplung Combo, DC CHAdeMO;;;;20.0;0.0;0.0;0.0;12.06.15;71332
Devizenstr. 9;Waiblingen;5501;48.829;Schnellladeeinrichtung;9.318;2;Lidl Dienstleistungs GmbH & Co. KG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;10.08.17;71332
Schorndorfer Straße 22;Weinstadt;5502;48.813985;Normalladeeinrichtung;9.371424;2;Stadtwerke Weinstadt (Eigenbetrieb);AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;20.06.16;71384
Buhlstraße 14;Weinstadt;5503;48.8050865;Normalladeeinrichtung;9.386521;2;Stadtwerke Weinstadt (Eigenbetrieb);AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;22.02.16;71384
Bahnhofstr. 25;Schwaikheim;5504;48.87453;Normalladeeinrichtung;9.35189;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;14.11.16;71409
Annonay Str. 5;Backnang;5505;48.94681;Normalladeeinrichtung;9.43317;2;EnBW Energie Baden-Württemberg;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;09.08.18;71522
Stuttgarter Str. 141;Backnang;5506;48.936228;Normalladeeinrichtung;9.437821;2;Autohaus Walter Mulfinger GmbH;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;19.01.18;71522
Industriestraße 34;Backnang;5507;48.9363357;Schnellladeeinrichtung;9.4449023;2;Kaufland Vertrieb Alpha GmbH & Co. KG;AC Kupplung Typ 2;DC Kupplung Combo, DC CHAdeMO;;;43.0;50.0;0.0;0.0;31.10.18;71522
Backnanger Str. 26;Allmersbach;5508;48.907248;Normalladeeinrichtung;9.467906;2;Gemeinde Allmersbach im Tal;AC Steckdose Typ 2;AC Steckdose Typ 2;;;22.0;22.0;0.0;0.0;12.02.15;71573
Eschenweg 16;Allmersbach;5509;48.91064;Normalladeeinrichtung;9.46745;2;Gemeinde Allmersbach im Tal;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;10.10.18;71573
Weissacher Straße 6;Allmersbach;5510;48.90848;Normalladeeinrichtung;9.48448;2;Gemeinde Allmersbach im Tal;AC Steckdose Typ 2, AC Schuko;AC Steckdose Typ 2, AC Schuko;;;22.0;22.0;0.0;0.0;10.10.18;71573
